Area_x,Year,Item,Production,ISO3,Area_y,Population,Exports,Imports,Net_Food_Availability_Capita,Weighted_Degree,Betweenness,Production_Shocked,Ratio,Imports_Shocked,Exports_Shocked,Availability_After_Shock,Deficit_kg_per_capita,Percent_Drop
Americas,2022,Wheat,119245278.38,NA,Australia and New Zealand,31332719,0,0,3805.7749913117977,0,0,119245278.38,0.9998248861842252,0,0,3805.7749913117977,0,0
Americas,2022,Wheat,119245278.38,NA,Melanesia,12503827,0,0,9536.702513558448,0,0,119245278.38,0.9998248861842252,0,0,9536.702513558448,0,0
Americas,2022,Wheat,119245278.38,NA,European Union (27),449113453,0,0,265.5125950546843,0,0,119245278.38,0.9998248861842252,0,0,265.5125950546843,0,0
Americas,2022,Wheat,119245278.38,NA,Least Developed Countries (LDCs),1134811910,0,0,105.07933282089012,0,0,119245278.38,0.9998248861842252,0,0,105.07933282089012,0,0
Americas,2022,Wheat,119245278.38,NA,Land Locked Developing Countries (LLDCs),566128954,0,0,210.6327145740721,0,0,119245278.38,0.9998248861842252,0,0,210.6327145740721,0,0
Americas,2022,Wheat,119245278.38,NA,Small Island Developing States (SIDS),72230332,0,0,1650.9030912387334,0,0,119245278.38,0.9998248861842252,0,0,1650.9030912387334,0,0
Americas,2022,Wheat,119245278.38,NA,Low Income Food Deficit Countries (LIFDCs),1039281637,0,0,114.73817503811048,0,0,119245278.38,0.9998248861842252,0,0,114.73817503811048,0,0
Americas,2022,Wheat,119245278.38,NA,Net Food Importing Developing Countries (NFIDCs),1780529299,0,0,66.9718147558548,0,0,119245278.38,0.9998248861842252,0,0,66.9718147558548,0,0
Angola,2022,Maize (corn),3089902,AGO,Angola,35635029,186960344.7329487,69398533.246733,86.70968108374487,256358877.97968233,4.3690728089056466e-4,3089902,0.9998248861842252,69386380.60476698,186960344.7329487,-3212.68328778915,-3299.392968872895,-38.05103337522734
Angola,2022,Rice,10563,AGO,Angola,35635029,186960344.7329487,69398533.246733,0.29642181573642046,256358877.97968233,4.3690728089056466e-4,10563,0.9998248861842252,69386380.60476698,186960344.7329487,-3299.0965470571587,-3299.392968872895,-11130.735977296385
Angola,2022,Wheat,8097,AGO,Angola,35635029,186960344.7329487,69398533.246733,0.22722024443981792,256358877.97968233,4.3690728089056466e-4,8097,0.9998248861842252,69386380.60476698,186960344.7329487,-3299.1657486284553,-3299.392968872895,-14520.682243816438
Antigua and Barbuda,2022,Maize (corn),47.45,ATG,Antigua and Barbuda,92840,989536.1571273486,2653079.063387,0.5110943558810858,3642615.220514352,1.6726724435651527e-4,47.45,0.9998248861842252,2652614.472588658,989536.1571273486,17913.892346631943,17913.381252276064,35049.068818994936
Argentina,2022,Maize (corn),59037179,ARG,Argentina,45407904,348260815.5840695,359634882.89031,1300.152039609668,707895698.4743793,4.96643139887675e-4,59037179,0.9998248861842252,359571905.8536813,348260815.5840695,1549.2516296196325,249.09959000996446,0.1915926617972689
Argentina,2022,Rice,1222426,ARG,Argentina,45407904,348260815.5840695,359634882.89031,26.92099595700343,707895698.4743793,4.96643139887675e-4,1222426,0.9998248861842252,359571905.8536813,348260815.5840695,276.0205859669681,249.09959000996466,9.252985677343116
Argentina,2022,Wheat,22150287,ARG,Argentina,45407904,348260815.5840695,359634882.89031,487.8068584711595,707895698.4743793,4.96643139887675e-4,22150287,0.9998248861842252,359571905.8536813,348260815.5840695,736.9064484811242,249.09959000996474,0.5106520863414474
Armenia,2022,Maize (corn),5154.1,ARM,Armenia,2880874,11559230.788748983,33566179.42868,1.7890751209528777,45125410.21742916,1.853617940255788e-4,5154.1,0.9998248861842252,33560301.52691926,11559230.788748983,7638.73214801143,7636.943072890477,4268.65422443691
Armenia,2022,Rice,0,ARM,Armenia,2880874,11559230.788748983,33566179.42868,0,45125410.21742916,1.853617940255788e-4,0,0.9998248861842252,33560301.52691926,11559230.788748983,7636.943072890475,7636.943072890475,0
Armenia,2022,Wheat,138612.8,ARM,Armenia,2880874,11559230.788748983,33566179.42868,48.11484292613977,45125410.21742916,1.853617940255788e-4,138612.8,0.9998248861842252,33560301.52691926,11559230.788748983,7685.057915816615,7636.943072890475,158.72322569178516
Asia,2022,Maize (corn),389490242.37,NA,"Ascension, Saint Helena and Tristan da Cunha",5343,0,0,72897294.09882088,0,0,389490242.37,0.9998248861842252,0,0,72897294.09882088,0,0
Asia,2022,Maize (corn),389490242.37,NA,Bolivia (Plurinational State of),12077154,0,0,32250.167743990016,0,0,389490242.37,0.9998248861842252,0,0,32250.167743990016,0,0
Asia,2022,Maize (corn),389490242.37,NA,"China, Hong Kong SAR",7465915,0,0,52169.12359302242,0,0,389490242.37,0.9998248861842252,0,0,52169.12359302242,0,0
Asia,2022,Maize (corn),389490242.37,NA,"China, Macao SAR",704356,0,0,552973.5565111961,0,0,389490242.37,0.9998248861842252,0,0,552973.5565111961,0,0
Asia,2022,Maize (corn),389490242.37,NA,"China, mainland",1425179569,0,0,273.29204743181384,0,0,389490242.37,0.9998248861842252,0,0,273.29204743181384,0,0
Asia,2022,Maize (corn),389490242.37,NA,"China, Taiwan Province of",23420111,0,0,16630.589085167016,0,0,389490242.37,0.9998248861842252,0,0,16630.589085167016,0,0
Asia,2022,Maize (corn),389490242.37,NA,CÃ´te d'Ivoire,30395002,0,0,12814.285795079071,0,0,389490242.37,0.9998248861842252,0,0,12814.285795079073,1.8189894035458565e-12,1.419501197830614e-16
Asia,2022,Maize (corn),389490242.37,NA,CuraÃ§ao,185345,0,0,2101433.771453236,0,0,389490242.37,0.9998248861842252,0,0,2101433.7714532358,-4.656612873077393e-10,-2.215921784609531e-16
Asia,2022,Maize (corn),389490242.37,NA,Democratic Republic of the Congo,102396968,0,0,3803.728274161399,0,0,389490242.37,0.9998248861842252,0,0,3803.728274161399,0,0
Asia,2022,Maize (corn),389490242.37,NA,Iran (Islamic Republic of),89524246,0,0,4350.667665718179,0,0,389490242.37,0.9998248861842252,0,0,4350.667665718179,0,0
Asia,2022,Maize (corn),389490242.37,NA,Micronesia (Federated States of),112114,0,0,3474055.3576716557,0,0,389490242.37,0.9998248861842252,0,0,3474055.3576716557,0,0
Asia,2022,Maize (corn),389490242.37,NA,Netherlands (Kingdom of the),17904421,0,0,21753.85857883927,0,0,389490242.37,0.9998248861842252,0,0,21753.85857883927,0,0
Asia,2022,Maize (corn),389490242.37,NA,RÃ©union,871540,0,0,446898.8713885765,0,0,389490242.37,0.9998248861842252,0,0,446898.8713885765,0,0
Asia,2022,Maize (corn),389490242.37,NA,Saint BarthÃ©lemy,10920,0,0,35667604.61263736,0,0,389490242.37,0.9998248861842252,0,0,35667604.61263736,0,0
Asia,2022,Maize (corn),389490242.37,NA,TÃ¼rkiye,87058473,0,0,4473.892419064138,0,0,389490242.37,0.9998248861842252,0,0,4473.892419064138,0,0
Asia,2022,Maize (corn),389490242.37,NA,United States Virgin Islands,86507,0,0,4502413.0113170035,0,0,389490242.37,0.9998248861842252,0,0,4502413.0113170035,0,0
Asia,2022,Maize (corn),389490242.37,NA,Venezuela (Bolivarian Republic of),28213017,0,0,13805.338236956366,0,0,389490242.37,0.9998248861842252,0,0,13805.338236956366,0,0
Asia,2022,Maize (corn),389490242.37,NA,Wallis and Futuna Islands,11478,0,0,33933633.24359644,0,0,389490242.37,0.9998248861842252,0,0,33933633.24359644,0,0
Asia,2022,Maize (corn),389490242.37,NA,World,8021406686,0,0,48.5563514750834,0,0,389490242.37,0.9998248861842252,0,0,48.5563514750834,0,0
Asia,2022,Maize (corn),389490242.37,NA,Eastern Africa,475299909,0,0,819.4620596277034,0,0,389490242.37,0.9998248861842252,0,0,819.4620596277034,0,0
Asia,2022,Maize (corn),389490242.37,NA,Middle Africa,199713824,0,0,1950.241773799294,0,0,389490242.37,0.9998248861842252,0,0,1950.241773799294,0,0
Asia,2022,Maize (corn),389490242.37,NA,Northern Africa,264719925,0,0,1471.3295282551928,0,0,389490242.37,0.9998248861842252,0,0,1471.3295282551928,0,0
Asia,2022,Maize (corn),389490242.37,NA,Southern Africa,71212991,0,0,5469.370642921037,0,0,389490242.37,0.9998248861842252,0,0,5469.370642921037,0,0
Asia,2022,Maize (corn),389490242.37,NA,Western Africa,435937001,0,0,893.4553421171973,0,0,389490242.37,0.9998248861842252,0,0,893.4553421171973,0,0
Asia,2022,Maize (corn),389490242.37,NA,Americas,1034848565,0,0,376.374143563701,0,0,389490242.37,0.9998248861842252,0,0,376.374143563701,0,0
Asia,2022,Maize (corn),389490242.37,NA,Northern America,380481775,0,0,1023.6764753581168,0,0,389490242.37,0.9998248861842252,0,0,1023.6764753581167,-1.1368683772161603e-13,-1.1105739016015242e-16
Asia,2022,Maize (corn),389490242.37,NA,Central America,179821109,0,0,2165.9873222670426,0,0,389490242.37,0.9998248861842252,0,0,2165.9873222670426,0,0
Asia,2022,Maize (corn),389490242.37,NA,Caribbean,44052902,0,0,8841.420762019265,0,0,389490242.37,0.9998248861842252,0,0,8841.420762019265,0,0
Asia,2022,Maize (corn),389490242.37,NA,South America,430492778,0,0,904.7544169718916,0,0,389490242.37,0.9998248861842252,0,0,904.7544169718917,1.1368683772161603e-13,1.256549131886117e-16
Asia,2022,Maize (corn),389490242.37,NA,Asia,4747661033,0,0,82.0383425991735,0,0,389490242.37,0.9998248861842252,0,0,82.0383425991735,0,0
Asia,2022,Maize (corn),389490242.37,NA,Central Asia,79341768,0,0,4909.018946615861,0,0,389490242.37,0.9998248861842252,0,0,4909.018946615861,0,0
Asia,2022,Maize (corn),389490242.37,NA,Eastern Asia,1663264901,0,0,234.17210459730612,0,0,389490242.37,0.9998248861842252,0,0,234.17210459730612,0,0
Asia,2022,Maize (corn),389490242.37,NA,Southern Asia,2022467287,0,0,192.5817267223863,0,0,389490242.37,0.9998248861842252,0,0,192.5817267223863,0,0
Asia,2022,Maize (corn),389490242.37,NA,South-eastern Asia,684898412,0,0,568.6832317695606,0,0,389490242.37,0.9998248861842252,0,0,568.6832317695606,0,0
Asia,2022,Maize (corn),389490242.37,NA,Western Asia,297688665,0,0,1308.3811651679785,0,0,389490242.37,0.9998248861842252,0,0,1308.3811651679785,0,0
Asia,2022,Maize (corn),389490242.37,NA,Europe,746964086,0,0,521.4310161225073,0,0,389490242.37,0.9998248861842252,0,0,521.4310161225073,0,0
Asia,2022,Maize (corn),389490242.37,NA,Eastern Europe,289050977,0,0,1347.4794183795475,0,0,389490242.37,0.9998248861842252,0,0,1347.4794183795477,2.2737367544323206e-13,1.687399988021095e-16
Asia,2022,Maize (corn),389490242.37,NA,Northern Europe,107439461,0,0,3625.2065930412664,0,0,389490242.37,0.9998248861842252,0,0,3625.2065930412664,0,0
Asia,2022,Maize (corn),389490242.37,NA,Southern Europe,151975351,0,0,2562.851408515582,0,0,389490242.37,0.9998248861842252,0,0,2562.851408515582,0,0
Asia,2022,Maize (corn),389490242.37,NA,Western Europe,198498297,0,0,1962.1843021151965,0,0,389490242.37,0.9998248861842252,0,0,1962.1843021151965,0,0
Asia,2022,Maize (corn),389490242.37,NA,Oceania,45049350,0,0,8645.85709605133,0,0,389490242.37,0.9998248861842252,0,0,8645.85709605133,0,0
Asia,2022,Maize (corn),389490242.37,NA,Australia and New Zealand,31332719,0,0,12430.783372805916,0,0,389490242.37,0.9998248861842252,0,0,12430.783372805916,0,0
Asia,2022,Maize (corn),389490242.37,NA,Melanesia,12503827,0,0,31149.682602774337,0,0,389490242.37,0.9998248861842252,0,0,31149.682602774334,-3.637978807091713e-12,-1.1679023678936932e-16
Asia,2022,Maize (corn),389490242.37,NA,European Union (27),449113453,0,0,867.2424300992827,0,0,389490242.37,0.9998248861842252,0,0,867.2424300992827,0,0
Asia,2022,Maize (corn),389490242.37,NA,Least Developed Countries (LDCs),1134811910,0,0,343.2200869040932,0,0,389490242.37,0.9998248861842252,0,0,343.2200869040932,0,0
Asia,2022,Maize (corn),389490242.37,NA,Land Locked Developing Countries (LLDCs),566128954,0,0,687.9885574091305,0,0,389490242.37,0.9998248861842252,0,0,687.9885574091305,0,0
Asia,2022,Maize (corn),389490242.37,NA,Small Island Developing States (SIDS),72230332,0,0,5392.336316133782,0,0,389490242.37,0.9998248861842252,0,0,5392.336316133782,0,0
Asia,2022,Maize (corn),389490242.37,NA,Low Income Food Deficit Countries (LIFDCs),1039281637,0,0,374.7687137957196,0,0,389490242.37,0.9998248861842252,0,0,374.76871379571963,5.684341886080802e-14,1.5167599847139976e-16
Asia,2022,Maize (corn),389490242.37,NA,Net Food Importing Developing Countries (NFIDCs),1780529299,0,0,218.74969571618377,0,0,389490242.37,0.9998248861842252,0,0,218.74969571618377,0,0
Asia,2022,Rice,710854812.26,NA,"Ascension, Saint Helena and Tristan da Cunha",5343,0,0,133044134.804417,0,0,710854812.26,0.9998248861842252,0,0,133044134.804417,0,0
Asia,2022,Rice,710854812.26,NA,Bolivia (Plurinational State of),12077154,0,0,58859.464097253374,0,0,710854812.26,0.9998248861842252,0,0,58859.464097253374,0,0
Asia,2022,Rice,710854812.26,NA,"China, Hong Kong SAR",7465915,0,0,95213.3545935093,0,0,710854812.26,0.9998248861842252,0,0,95213.3545935093,0,0
Asia,2022,Rice,710854812.26,NA,"China, Macao SAR",704356,0,0,1009226.6016900544,0,0,710854812.26,0.9998248861842252,0,0,1009226.6016900544,0,0
Asia,2022,Rice,710854812.26,NA,"China, mainland",1425179569,0,0,498.78262902602694,0,0,710854812.26,0.9998248861842252,0,0,498.78262902602694,0,0
Asia,2022,Rice,710854812.26,NA,"China, Taiwan Province of",23420111,0,0,30352.324643551005,0,0,710854812.26,0.9998248861842252,0,0,30352.324643551005,0,0
Asia,2022,Rice,710854812.26,NA,CÃ´te d'Ivoire,30395002,0,0,23387.227026996083,0,0,710854812.26,0.9998248861842252,0,0,23387.227026996083,0,0
Asia,2022,Rice,710854812.26,NA,CuraÃ§ao,185345,0,0,3835306.117025007,0,0,710854812.26,0.9998248861842252,0,0,3835306.1170250075,4.656612873077393e-10,1.214143729598685e-16
Asia,2022,Rice,710854812.26,NA,Democratic Republic of the Congo,102396968,0,0,6942.147078612718,0,0,710854812.26,0.9998248861842252,0,0,6942.147078612718,0,0
Asia,2022,Rice,710854812.26,NA,Iran (Islamic Republic of),89524246,0,0,7940.360785166512,0,0,710854812.26,0.9998248861842252,0,0,7940.360785166512,0,0
Asia,2022,Rice,710854812.26,NA,Micronesia (Federated States of),112114,0,0,6340464.279750967,0,0,710854812.26,0.9998248861842252,0,0,6340464.279750967,0,0
Asia,2022,Rice,710854812.26,NA,Netherlands (Kingdom of the),17904421,0,0,39702.75342944628,0,0,710854812.26,0.9998248861842252,0,0,39702.75342944628,0,0
Asia,2022,Rice,710854812.26,NA,RÃ©union,871540,0,0,815630.7366959634,0,0,710854812.26,0.9998248861842252,0,0,815630.7366959634,0,0
Asia,2022,Rice,710854812.26,NA,Saint BarthÃ©lemy,10920,0,0,65096594.52930403,0,0,710854812.26,0.9998248861842252,0,0,65096594.52930403,0,0
Asia,2022,Rice,710854812.26,NA,TÃ¼rkiye,87058473,0,0,8165.25707107222,0,0,710854812.26,0.9998248861842252,0,0,8165.25707107222,0,0
Asia,2022,Rice,710854812.26,NA,United States Virgin Islands,86507,0,0,8217309.723606182,0,0,710854812.26,0.9998248861842252,0,0,8217309.723606182,0,0
Asia,2022,Rice,710854812.26,NA,Venezuela (Bolivarian Republic of),28213017,0,0,25195.98709560201,0,0,710854812.26,0.9998248861842252,0,0,25195.987095602006,-3.637978807091713e-12,-1.4438723092244823e-16
Asia,2022,Rice,710854812.26,NA,Wallis and Futuna Islands,11478,0,0,61931940.43038857,0,0,710854812.26,0.9998248861842252,0,0,61931940.43038857,0,0
Asia,2022,Rice,710854812.26,NA,World,8021406686,0,0,88.61971971832273,0,0,710854812.26,0.9998248861842252,0,0,88.61971971832273,0,0
Asia,2022,Rice,710854812.26,NA,Eastern Africa,475299909,0,0,1495.5921488720503,0,0,710854812.26,0.9998248861842252,0,0,1495.5921488720503,0,0
Asia,2022,Rice,710854812.26,NA,Middle Africa,199713824,0,0,3559.367088479564,0,0,710854812.26,0.9998248861842252,0,0,3559.367088479564,0,0
Asia,2022,Rice,710854812.26,NA,Northern Africa,264719925,0,0,2685.3090573367303,0,0,710854812.26,0.9998248861842252,0,0,2685.3090573367303,0,0
Asia,2022,Rice,710854812.26,NA,Southern Africa,71212991,0,0,9982.094590859131,0,0,710854812.26,0.9998248861842252,0,0,9982.094590859131,0,0
Asia,2022,Rice,710854812.26,NA,Western Africa,435937001,0,0,1630.6365613135922,0,0,710854812.26,0.9998248861842252,0,0,1630.6365613135922,0,0
Asia,2022,Rice,710854812.26,NA,Americas,1034848565,0,0,686.9167492733586,0,0,710854812.26,0.9998248861842252,0,0,686.9167492733586,0,0
Asia,2022,Rice,710854812.26,NA,Northern America,380481775,0,0,1868.301871383984,0,0,710854812.26,0.9998248861842252,0,0,1868.3018713839842,2.2737367544323206e-13,1.2170071599553675e-16
Asia,2022,Rice,710854812.26,NA,Central America,179821109,0,0,3953.1221679875193,0,0,710854812.26,0.9998248861842252,0,0,3953.1221679875193,0,0
Asia,2022,Rice,710854812.26,NA,Caribbean,44052902,0,0,16136.390112506097,0,0,710854812.26,0.9998248861842252,0,0,16136.390112506095,-1.8189894035458565e-12,-1.1272591892384254e-16
Asia,2022,Rice,710854812.26,NA,South America,430492778,0,0,1651.2583917493732,0,0,710854812.26,0.9998248861842252,0,0,1651.2583917493732,0,0
Asia,2022,Rice,710854812.26,NA,Asia,4747661033,0,0,149.7273725565066,0,0,710854812.26,0.9998248861842252,0,0,149.7273725565066,0,0
Asia,2022,Rice,710854812.26,NA,Central Asia,79341768,0,0,8959.402218765783,0,0,710854812.26,0.9998248861842252,0,0,8959.402218765783,0,0
Asia,2022,Rice,710854812.26,NA,Eastern Asia,1663264901,0,0,427.3852059480212,0,0,710854812.26,0.9998248861842252,0,0,427.38520594802117,-5.684341886080802e-14,-1.3300277611322218e-16
Asia,2022,Rice,710854812.26,NA,Southern Asia,2022467287,0,0,351.4790161646753,0,0,710854812.26,0.9998248861842252,0,0,351.4790161646753,0,0
Asia,2022,Rice,710854812.26,NA,South-eastern Asia,684898412,0,0,1037.898175561838,0,0,710854812.26,0.9998248861842252,0,0,1037.898175561838,0,0
Asia,2022,Rice,710854812.26,NA,Western Asia,297688665,0,0,2387.9136018161794,0,0,710854812.26,0.9998248861842252,0,0,2387.9136018161794,0,0
Asia,2022,Rice,710854812.26,NA,Europe,746964086,0,0,951.6586213222572,0,0,710854812.26,0.9998248861842252,0,0,951.6586213222572,0,0
Asia,2022,Rice,710854812.26,NA,Eastern Europe,289050977,0,0,2459.2714393765914,0,0,710854812.26,0.9998248861842252,0,0,2459.2714393765914,0,0
Asia,2022,Rice,710854812.26,NA,Northern Europe,107439461,0,0,6616.328913452014,0,0,710854812.26,0.9998248861842252,0,0,6616.328913452014,0,0
Asia,2022,Rice,710854812.26,NA,Southern Europe,151975351,0,0,4677.434910217776,0,0,710854812.26,0.9998248861842252,0,0,4677.434910217776,0,0
Asia,2022,Rice,710854812.26,NA,Western Europe,198498297,0,0,3581.1632795015867,0,0,710854812.26,0.9998248861842252,0,0,3581.1632795015867,0,0
Asia,2022,Rice,710854812.26,NA,Oceania,45049350,0,0,15779.468788339898,0,0,710854812.26,0.9998248861842252,0,0,15779.468788339898,0,0
Asia,2022,Rice,710854812.26,NA,Australia and New Zealand,31332719,0,0,22687.300526328403,0,0,710854812.26,0.9998248861842252,0,0,22687.300526328403,0,0
Asia,2022,Rice,710854812.26,NA,Melanesia,12503827,0,0,56850.9794849209,0,0,710854812.26,0.9998248861842252,0,0,56850.9794849209,0,0
Asia,2022,Rice,710854812.26,NA,European Union (27),449113453,0,0,1582.7956332895687,0,0,710854812.26,0.9998248861842252,0,0,1582.7956332895687,0,0
Asia,2022,Rice,710854812.26,NA,Least Developed Countries (LDCs),1134811910,0,0,626.4076064023685,0,0,710854812.26,0.9998248861842252,0,0,626.4076064023685,0,0
Asia,2022,Rice,710854812.26,NA,Land Locked Developing Countries (LLDCs),566128954,0,0,1255.6411524926175,0,0,710854812.26,0.9998248861842252,0,0,1255.6411524926175,0,0
Asia,2022,Rice,710854812.26,NA,Small Island Developing States (SIDS),72230332,0,0,9841.499998366337,0,0,710854812.26,0.9998248861842252,0,0,9841.499998366337,0,0
Asia,2022,Rice,710854812.26,NA,Low Income Food Deficit Countries (LIFDCs),1039281637,0,0,683.9866951868408,0,0,710854812.26,0.9998248861842252,0,0,683.9866951868408,0,0
Asia,2022,Rice,710854812.26,NA,Net Food Importing Developing Countries (NFIDCs),1780529299,0,0,399.2379191172186,0,0,710854812.26,0.9998248861842252,0,0,399.2379191172186,0,0
Asia,2022,Wheat,346130626.05,NA,"Ascension, Saint Helena and Tristan da Cunha",5343,0,0,64782074.87366648,0,0,346130626.05,0.9998248861842252,0,0,64782074.87366648,0,0
Asia,2022,Wheat,346130626.05,NA,Bolivia (Plurinational State of),12077154,0,0,28659.94969096196,0,0,346130626.05,0.9998248861842252,0,0,28659.94969096196,0,0
Asia,2022,Wheat,346130626.05,NA,"China, Hong Kong SAR",7465915,0,0,46361.447464912206,0,0,346130626.05,0.9998248861842252,0,0,46361.447464912206,0,0
Asia,2022,Wheat,346130626.05,NA,"China, Macao SAR",704356,0,0,491414.32180601853,0,0,346130626.05,0.9998248861842252,0,0,491414.32180601853,0,0
